상가유형,지표,grain,권역,R_ONE_상권,기준_년분기_코드,값
집합상가,공실률,권역,영등포신촌,,20253,13.3405471186786
집합상가,공실률,권역,영등포신촌,,20254,12.4873363682457
집합상가,공실률,권역,영등포신촌,,20261,11.7061698998003
집합상가,공실률,권역,영등포신촌,,20262,11.6583832267277
집합상가,공실률,상권,강남,강남대로,20243,9.01129982820001
집합상가,공실률,상권,강남,강남대로,20244,8.54294458580675
집합상가,공실률,상권,강남,강남대로,20251,8.64006165164341
집합상가,공실률,상권,강남,강남대로,20252,6.98087510612255
집합상가,공실률,상권,강남,강남대로,20253,6.98087510612255
집합상가,공실률,상권,강남,강남대로,20254,8.69944862986933
집합상가,공실률,상권,강남,강남대로,20261,9.23078581547711
집합상가,공실률,상권,강남,강남대로,20262,8.79670872786607
집합상가,공실률,상권,강남,교대역,20243,1.11636253927116
집합상가,공실률,상권,강남,교대역,20244,1.11636253927116
집합상가,공실률,상권,강남,교대역,20251,1.23613373206883
집합상가,공실률,상권,강남,교대역,20252,1.23613373206883
집합상가,공실률,상권,강남,교대역,20253,1.23613373206883
집합상가,공실률,상권,강남,교대역,20254,1.23613373206883
집합상가,공실률,상권,강남,교대역,20261,1.23613373206883
집합상가,공실률,상권,강남,교대역,20262,1.23613373206883
집합상가,공실률,상권,강남,남부터미널,20243,6.86402186798367
집합상가,공실률,상권,강남,남부터미널,20244,6.86390534494848
집합상가,공실률,상권,강남,남부터미널,20251,6.81924971530174
집합상가,공실률,상권,강남,남부터미널,20252,6.84287120248123
집합상가,공실률,상권,강남,남부터미널,20253,6.74235213142712
집합상가,공실률,상권,강남,남부터미널,20254,6.88835039517364
집합상가,공실률,상권,강남,남부터미널,20261,7.96138076411472
집합상가,공실률,상권,강남,남부터미널,20262,6.025564626904
집합상가,공실률,상권,강남,논현역,20243,19.5568418955338
집합상가,공실률,상권,강남,논현역,20244,16.7599962248718
집합상가,공실률,상권,강남,논현역,20251,13.9631505542098
집합상가,공실률,상권,강남,논현역,20252,15.4469856649993
집합상가,공실률,상권,강남,논현역,20253,15.4469856649993
집합상가,공실률,상권,강남,논현역,20254,11.9723996182926
집합상가,공실률,상권,강남,논현역,20261,7.89515630079382
집합상가,공실률,상권,강남,논현역,20262,8.83306592841937
집합상가,공실률,상권,강남,도산대로,20243,8.11560131833352
집합상가,공실률,상권,강남,도산대로,20244,8.11560131833352
집합상가,공실률,상권,강남,도산대로,20251,8.11560131833352
집합상가,공실률,상권,강남,도산대로,20252,8.11560131833352
집합상가,공실률,상권,강남,도산대로,20253,12.8342301517911
집합상가,공실률,상권,강남,도산대로,20254,10.3492711576123
집합상가,공실률,상권,강남,도산대로,20261,14.215593634285
집합상가,공실률,상권,강남,도산대로,20262,13.3531111051116
집합상가,공실률,상권,강남,신사역,20243,4.42135484808838
집합상가,공실률,상권,강남,신사역,20244,4.42135484808838
집합상가,공실률,상권,강남,신사역,20251,9.99215002180549
집합상가,공실률,상권,강남,신사역,20252,8.42033725832243
집합상가,공실률,상권,강남,신사역,20253,7.89581526205469
집합상가,공실률,상권,강남,신사역,20254,7.89581526205469
집합상가,공실률,상권,강남,신사역,20261,7.89581526205469
집합상가,공실률,상권,강남,신사역,20262,7.89581526205469
집합상가,공실률,상권,강남,압구정,20243,1.82912326358308
집합상가,공실률,상권,강남,압구정,20244,1.82912326358308
집합상가,공실률,상권,강남,압구정,20251,1.82912326358308
집합상가,공실률,상권,강남,압구정,20252,1.82912326358308
집합상가,공실률,상권,강남,압구정,20253,1.82912326358308
집합상가,공실률,상권,강남,압구정,20254,2.99535787513052
집합상가,공실률,상권,강남,압구정,20261,2.83412035094822
집합상가,공실률,상권,강남,압구정,20262,2.83412035094822
집합상가,공실률,상권,강남,청담,20243,5.73627996655298
집합상가,공실률,상권,강남,청담,20244,6.98699952779542
집합상가,공실률,상권,강남,청담,20251,6.58260850408845
집합상가,공실률,상권,강남,청담,20252,7.035082022798
집합상가,공실률,상권,강남,청담,20253,9.11259062161471
집합상가,공실률,상권,강남,청담,20254,9.61697790982904
집합상가,공실률,상권,강남,청담,20261,10.0842976172346
집합상가,공실률,상권,강남,청담,20262,10.7191398022488
집합상가,공실률,상권,강남,테헤란로,20243,2.7936291049596
집합상가,공실률,상권,강남,테헤란로,20244,2.7936291049596
집합상가,공실률,상권,강남,테헤란로,20251,4.13901560524672
집합상가,공실률,상권,강남,테헤란로,20252,4.31275494872465
집합상가,공실률,상권,강남,테헤란로,20253,7.64634089785688
집합상가,공실률,상권,강남,테헤란로,20254,6.42477384287825
집합상가,공실률,상권,강남,테헤란로,20261,6.74423856885232
집합상가,공실률,상권,강남,테헤란로,20262,6.74423856885232
집합상가,공실률,상권,강남,한티역,20243,4.99780974777516
집합상가,공실률,상권,강남,한티역,20244,7.06802020216575
집합상가,공실률,상권,강남,한티역,20251,7.06802020216575
집합상가,공실률,상권,강남,한티역,20252,4.99780254616454
집합상가,공실률,상권,강남,한티역,20253,4.81395860513113
집합상가,공실률,상권,강남,한티역,20254,4.81395860513113
집합상가,공실률,상권,강남,한티역,20261,4.81395860513113
집합상가,공실률,상권,강남,한티역,20262,4.81395860513113
집합상가,공실률,상권,기타,가락시장,20243,17.983504521821
집합상가,공실률,상권,기타,가락시장,20244,17.983504521821
집합상가,공실률,상권,기타,가락시장,20251,20.1386847834286
집합상가,공실률,상권,기타,가락시장,20252,20.3860389264154
집합상가,공실률,상권,기타,가락시장,20253,20.3860389264154
집합상가,공실률,상권,기타,가락시장,20254,20.3860389264154
집합상가,공실률,상권,기타,가락시장,20261,19.7190132949736
집합상가,공실률,상권,기타,가락시장,20262,15.9076661351452
집합상가,공실률,상권,기타,건대입구,20243,9.00449606626177
집합상가,공실률,상권,기타,건대입구,20244,8.72593265876707
집합상가,공실률,상권,기타,건대입구,20251,8.72593265876707
집합상가,공실률,상권,기타,건대입구,20252,8.72593265876707
집합상가,공실률,상권,기타,건대입구,20253,8.72593265876707
집합상가,공실률,상권,기타,건대입구,20254,8.72593265876707
집합상가,공실률,상권,기타,건대입구,20261,8.72593265876707
집합상가,공실률,상권,기타,건대입구,20262,8.72593265876707
집합상가,공실률,상권,기타,노원역,20243,4.59596805389137
집합상가,공실률,상권,기타,노원역,20244,4.01413799284845
집합상가,공실률,상권,기타,노원역,20251,4.01413799284845
집합상가,공실률,상권,기타,노원역,20252,4.01413799284845
집합상가,공실률,상권,기타,노원역,20253,2.93037852270476
집합상가,공실률,상권,기타,노원역,20254,2.253964959289
집합상가,공실률,상권,기타,노원역,20261,2.253964959289
집합상가,공실률,상권,기타,노원역,20262,3.94296449698559
집합상가,공실률,상권,기타,명일역,20243,6.48749034457663
집합상가,공실률,상권,기타,명일역,20244,6.48749034457663
집합상가,공실률,상권,기타,명일역,20251,7.0206041638566
집합상가,공실률,상권,기타,명일역,20252,7.70499531812262
집합상가,공실률,상권,기타,명일역,20253,7.70499531812262
집합상가,공실률,상권,기타,명일역,20254,6.70252274906655
집합상가,공실률,상권,기타,명일역,20261,7.13384531111823
집합상가,공실률,상권,기타,명일역,20262,7.42069975309006
집합상가,공실률,상권,기타,목동,20243,0.150596175125674
집합상가,공실률,상권,기타,목동,20244,0.0
집합상가,공실률,상권,기타,목동,20251,0.119324532519711
집합상가,공실률,상권,기타,목동,20252,0.0
집합상가,공실률,상권,기타,목동,20253,0.0
집합상가,공실률,상권,기타,목동,20254,0.0
집합상가,공실률,상권,기타,목동,20261,0.0
집합상가,공실률,상권,기타,목동,20262,0.0
집합상가,공실률,상권,기타,불광역,20243,10.9419053135131
집합상가,공실률,상권,기타,불광역,20244,11.4650149637695
집합상가,공실률,상권,기타,불광역,20251,11.4650149637695
집합상가,공실률,상권,기타,불광역,20252,11.4650149637695
집합상가,공실률,상권,기타,불광역,20253,11.4650149637695
집합상가,공실률,상권,기타,불광역,20254,11.4650149637695
집합상가,공실률,상권,기타,불광역,20261,11.4650149637695
집합상가,공실률,상권,기타,불광역,20262,11.4650149637695
집합상가,공실률,상권,기타,사당,20243,4.30589041708266
집합상가,공실률,상권,기타,사당,20244,4.02768630139027
집합상가,공실률,상권,기타,사당,20251,4.02768630139027
집합상가,공실률,상권,기타,사당,20252,4.02768630139027
집합상가,공실률,상권,기타,사당,20253,3.7792248431656
집합상가,공실률,상권,기타,사당,20254,3.7792248431656
집합상가,공실률,상권,기타,사당,20261,3.7792248431656
집합상가,공실률,상권,기타,사당,20262,3.7792248431656
집합상가,공실률,상권,기타,서울대입구역,20243,8.44918061017952
집합상가,공실률,상권,기타,서울대입구역,20244,9.01898791744131
집합상가,공실률,상권,기타,서울대입구역,20251,15.0074523058489
집합상가,공실률,상권,기타,서울대입구역,20252,20.2984985028687
집합상가,공실률,상권,기타,서울대입구역,20253,20.6922761609892
집합상가,공실률,상권,기타,서울대입구역,20254,22.3036781283009
집합상가,공실률,상권,기타,서울대입구역,20261,22.3036781283009
집합상가,공실률,상권,기타,서울대입구역,20262,32.4152262311464
집합상가,공실률,상권,기타,성신여대,20243,0.0
집합상가,공실률,상권,기타,성신여대,20244,0.0
집합상가,공실률,상권,기타,성신여대,20251,0.0
집합상가,공실률,상권,기타,성신여대,20252,0.0
집합상가,공실률,상권,기타,성신여대,20253,0.0
집합상가,공실률,상권,기타,성신여대,20254,0.0
집합상가,공실률,상권,기타,성신여대,20261,0.0
집합상가,공실률,상권,기타,성신여대,20262,0.0
집합상가,공실률,상권,기타,수유,20243,5.06828840776916
집합상가,공실률,상권,기타,수유,20244,5.9663854091411
집합상가,공실률,상권,기타,수유,20251,4.71536006068299
집합상가,공실률,상권,기타,수유,20252,7.79645700512454
집합상가,공실률,상권,기타,수유,20253,7.66744150802999
집합상가,공실률,상권,기타,수유,20254,7.66744150802999
집합상가,공실률,상권,기타,수유,20261,7.66744150802999
집합상가,공실률,상권,기타,수유,20262,6.48220684656137
집합상가,공실률,상권,기타,숙명여대,20243,7.33160631733726
집합상가,공실률,상권,기타,숙명여대,20244,7.33160631733726
집합상가,공실률,상권,기타,숙명여대,20251,7.33160631733726
집합상가,공실률,상권,기타,숙명여대,20252,7.33160631733726
집합상가,공실률,상권,기타,숙명여대,20253,7.33160631733726
집합상가,공실률,상권,기타,숙명여대,20254,7.33160631733726
집합상가,공실률,상권,기타,숙명여대,20261,7.33160631733726
집합상가,공실률,상권,기타,숙명여대,20262,7.27879554914317
집합상가,공실률,상권,기타,신림역,20243,8.75483640820657
집합상가,공실률,상권,기타,신림역,20244,7.15212161680097
집합상가,공실률,상권,기타,신림역,20251,7.15212161680097
집합상가,공실률,상권,기타,신림역,20252,7.15212161680097
집합상가,공실률,상권,기타,신림역,20253,6.9104612767203
집합상가,공실률,상권,기타,신림역,20254,9.64025355127279
집합상가,공실률,상권,기타,신림역,20261,9.64025355127279
집합상가,공실률,상권,기타,신림역,20262,9.64025355127279
집합상가,공실률,상권,기타,오류동역,20243,0.279978789485645
집합상가,공실률,상권,기타,오류동역,20244,0.279978789485645
집합상가,공실률,상권,기타,오류동역,20251,0.279978789485645
집합상가,공실률,상권,기타,오류동역,20252,0.28692949214929
집합상가,공실률,상권,기타,오류동역,20253,0.28692949214929
집합상가,공실률,상권,기타,오류동역,20254,0.28692949214929
집합상가,공실률,상권,기타,오류동역,20261,0.835946096175205
집합상가,공실률,상권,기타,오류동역,20262,0.835946096175205
집합상가,공실률,상권,기타,용산역,20243,37.6073505403006
집합상가,공실률,상권,기타,용산역,20244,37.6073505403006
집합상가,공실률,상권,기타,용산역,20251,37.5254709890714
집합상가,공실률,상권,기타,용산역,20252,37.5254709890714
집합상가,공실률,상권,기타,용산역,20253,37.8425573086448
집합상가,공실률,상권,기타,용산역,20254,37.7027477742115
집합상가,공실률,상권,기타,용산역,20261,37.7027477742115
집합상가,공실률,상권,기타,용산역,20262,38.8493672360864
집합상가,공실률,상권,기타,잠실/송파,20243,11.9690020508405
집합상가,공실률,상권,기타,잠실/송파,20244,11.9690020508405
집합상가,공실률,상권,기타,잠실/송파,20251,12.4299802290738
집합상가,공실률,상권,기타,잠실/송파,20252,12.4299802290738
집합상가,공실률,상권,기타,잠실/송파,20253,12.4299802290738
집합상가,공실률,상권,기타,잠실/송파,20254,12.4299802290738
집합상가,공실률,상권,기타,잠실/송파,20261,12.4299802290738
집합상가,공실률,상권,기타,잠실/송파,20262,13.297384880176
집합상가,공실률,상권,기타,잠실새내역,20243,0.523795054759321
집합상가,공실률,상권,기타,잠실새내역,20244,0.274968089850023
집합상가,공실률,상권,기타,잠실새내역,20251,0.504196578901843
집합상가,공실률,상권,기타,잠실새내역,20252,0.504196578901843
집합상가,공실률,상권,기타,잠실새내역,20253,0.504196578901843
집합상가,공실률,상권,기타,잠실새내역,20254,0.642564765594861
집합상가,공실률,상권,기타,잠실새내역,20261,2.71667293916132
집합상가,공실률,상권,기타,잠실새내역,20262,2.71667293916132
집합상가,공실률,상권,기타,장안동,20243,9.80366765030304
집합상가,공실률,상권,기타,장안동,20244,9.80366765030304
집합상가,공실률,상권,기타,장안동,20251,9.80366765030304
집합상가,공실률,상권,기타,장안동,20252,9.80366765030304
집합상가,공실률,상권,기타,장안동,20253,9.69892093896403
집합상가,공실률,상권,기타,장안동,20254,9.69892093896403
집합상가,공실률,상권,기타,장안동,20261,9.69892093896403
집합상가,공실률,상권,기타,장안동,20262,10.7724599059144
집합상가,공실률,상권,기타,천호,20243,12.0262434805217
집합상가,공실률,상권,기타,천호,20244,12.0262434805217
집합상가,공실률,상권,기타,천호,20251,13.3050913212741
집합상가,공실률,상권,기타,천호,20252,13.3050913212741
집합상가,공실률,상권,기타,천호,20253,13.4096283726799
집합상가,공실률,상권,기타,천호,20254,14.1297912463819
집합상가,공실률,상권,기타,천호,20261,8.85836254779396
집합상가,공실률,상권,기타,천호,20262,8.96967048792938
집합상가,공실률,상권,기타,청량리,20243,27.5926765179057
집합상가,공실률,상권,기타,청량리,20244,27.5926765179057
집합상가,공실률,상권,기타,청량리,20251,23.9540356117238
집합상가,공실률,상권,기타,청량리,20252,23.9293618905166
집합상가,공실률,상권,기타,청량리,20253,23.9782599119614
집합상가,공실률,상권,기타,청량리,20254,23.9782599119614
집합상가,공실률,상권,기타,청량리,20261,24.0069615268151
집합상가,공실률,상권,기타,청량리,20262,23.6426859969898
집합상가,공실률,상권,기타,혜화동,20243,7.12545676004872
집합상가,공실률,상권,기타,혜화동,20244,7.65720091915321
집합상가,공실률,상권,기타,혜화동,20251,7.65720091915321
집합상가,공실률,상권,기타,혜화동,20252,7.65720091915321
집합상가,공실률,상권,기타,혜화동,20253,4.45685145387335
집합상가,공실률,상권,기타,혜화동,20254,4.45685145387335
집합상가,공실률,상권,기타,혜화동,20261,5.02723023257297
집합상가,공실률,상권,기타,혜화동,20262,5.02723023257297
집합상가,공실률,상권,기타,화곡,20243,10.6116120643528
집합상가,공실률,상권,기타,화곡,20244,8.01107772210915
집합상가,공실률,상권,기타,화곡,20251,7.05786280559535
집합상가,공실률,상권,기타,화곡,20252,8.04873030443961
집합상가,공실률,상권,기타,화곡,20253,8.58134135562433
집합상가,공실률,상권,기타,화곡,20254,8.44273282215983
집합상가,공실률,상권,기타,화곡,20261,9.08972482827639
집합상가,공실률,상권,기타,화곡,20262,9.23076829425673
집합상가,공실률,상권,도심,남대문,20243,1.33451981051968
집합상가,공실률,상권,도심,남대문,20244,1.33451981051968
집합상가,공실률,상권,도심,남대문,20251,2.40096046395834
집합상가,공실률,상권,도심,남대문,20252,2.40096046395834
집합상가,공실률,상권,도심,남대문,20253,2.40096046395834
집합상가,공실률,상권,도심,남대문,20254,2.40096046395834
집합상가,공실률,상권,도심,남대문,20261,2.40096046395834
집합상가,공실률,상권,도심,남대문,20262,2.40096046395834
집합상가,공실률,상권,도심,동대문,20243,12.1461578280631
집합상가,공실률,상권,도심,동대문,20244,11.8992940938542
집합상가,공실률,상권,도심,동대문,20251,11.8992940938542
집합상가,공실률,상권,도심,동대문,20252,12.0273074970998
집합상가,공실률,상권,도심,동대문,20253,12.7469638196056
집합상가,공실률,상권,도심,동대문,20254,12.7869417053364
집합상가,공실률,상권,도심,동대문,20261,12.8252613440437
집합상가,공실률,상권,도심,동대문,20262,12.8418638778051
집합상가,공실률,상권,도심,방산시장,20243,8.32023590862282
집합상가,공실률,상권,도심,방산시장,20244,8.56194819137969
집합상가,공실률,상권,도심,방산시장,20251,8.56194819137969
집합상가,공실률,상권,도심,방산시장,20252,8.56194819137969
집합상가,공실률,상권,도심,방산시장,20253,8.56194819137969
집합상가,공실률,상권,도심,방산시장,20254,8.56194819137969
집합상가,공실률,상권,도심,방산시장,20261,8.56194819137969
집합상가,공실률,상권,도심,방산시장,20262,8.56194819137969
집합상가,공실률,상권,도심,종로,20243,11.5867733243182
집합상가,공실률,상권,도심,종로,20244,11.5867733243182
집합상가,공실률,상권,도심,종로,20251,11.1207461953515
집합상가,공실률,상권,도심,종로,20252,11.3976350874984
집합상가,공실률,상권,도심,종로,20253,9.92735202225431
집합상가,공실률,상권,도심,종로,20254,9.88332881302906
집합상가,공실률,상권,도심,종로,20261,9.88332881302906
집합상가,공실률,상권,도심,종로,20262,9.08521528986194
집합상가,공실률,상권,영등포신촌,당산역,20243,6.04151607220397
집합상가,공실률,상권,영등포신촌,당산역,20244,6.04151607220397
집합상가,공실률,상권,영등포신촌,당산역,20251,6.04151607220397
집합상가,공실률,상권,영등포신촌,당산역,20252,6.83468399480461
집합상가,공실률,상권,영등포신촌,당산역,20253,6.22582144312568
집합상가,공실률,상권,영등포신촌,당산역,20254,3.18234325897736
집합상가,공실률,상권,영등포신촌,당산역,20261,1.5484487856731
집합상가,공실률,상권,영등포신촌,당산역,20262,0.29874183847978
집합상가,공실률,상권,영등포신촌,신촌/이대,20243,11.970560178183
집합상가,공실률,상권,영등포신촌,신촌/이대,20244,11.461734295189
집합상가,공실률,상권,영등포신촌,신촌/이대,20251,11.461734295189
집합상가,공실률,상권,영등포신촌,신촌/이대,20252,11.461734295189
집합상가,공실률,상권,영등포신촌,신촌/이대,20253,11.1056074183705
집합상가,공실률,상권,영등포신촌,신촌/이대,20254,11.1056074183705
집합상가,공실률,상권,영등포신촌,신촌/이대,20261,12.4057694262087
집합상가,공실률,상권,영등포신촌,신촌/이대,20262,11.3442209660518
집합상가,공실률,상권,영등포신촌,여의도,20243,3.14186376692527
집합상가,공실률,상권,영등포신촌,여의도,20244,3.27263483594459
집합상가,공실률,상권,영등포신촌,여의도,20251,3.1024509855698
집합상가,공실률,상권,영등포신촌,여의도,20252,3.41879073661324
집합상가,공실률,상권,영등포신촌,여의도,20253,5.41105690435832
집합상가,공실률,상권,영등포신촌,여의도,20254,5.42104457540208
집합상가,공실률,상권,영등포신촌,여의도,20261,5.42104457540208
집합상가,공실률,상권,영등포신촌,여의도,20262,5.36333193281905
집합상가,공실률,상권,영등포신촌,영등포역,20243,23.4756048738976
집합상가,공실률,상권,영등포신촌,영등포역,20244,23.8978143679013
집합상가,공실률,상권,영등포신촌,영등포역,20251,21.7707694574733
집합상가,공실률,상권,영등포신촌,영등포역,20252,20.1663183840029
집합상가,공실률,상권,영등포신촌,영등포역,20253,22.7259088495285
집합상가,공실률,상권,영등포신촌,영등포역,20254,19.2426077348352
집합상가,공실률,상권,영등포신촌,영등포역,20261,16.102758240178
집합상가,공실률,상권,영등포신촌,영등포역,20262,16.4606868158931
집합상가,공실률,상권,영등포신촌,홍대/합정,20243,11.6029942879327
집합상가,공실률,상권,영등포신촌,홍대/합정,20244,11.4915263823981
집합상가,공실률,상권,영등포신촌,홍대/합정,20251,11.4915263823981
집합상가,공실률,상권,영등포신촌,홍대/합정,20252,11.6468776452939
집합상가,공실률,상권,영등포신촌,홍대/합정,20253,11.4227607918351
집합상가,공실률,상권,영등포신촌,홍대/합정,20254,11.8918194094595
집합상가,공실률,상권,영등포신촌,홍대/합정,20261,12.0334400502883
집합상가,공실률,상권,영등포신촌,홍대/합정,20262,12.0334400502883
집합상가,공실률,서울전체,,,20243,9.13723899781036
집합상가,공실률,서울전체,,,20244,9.08368878699686
집합상가,공실률,서울전체,,,20251,9.14486004568858
집합상가,공실률,서울전체,,,20252,9.26873994760978
집합상가,공실률,서울전체,,,20253,9.34622466913327
집합상가,공실률,서울전체,,,20254,9.3105288822835
집합상가,공실률,서울전체,,,20261,9.28705257063407
집합상가,공실률,서울전체,,,20262,9.292848728451
