mgmBldrgstPk,PNU,지번주소,도로명주소,층구분,층번호,층번호명,층면적_㎡,용도코드,용도,상세용도,용도군,구조
10021100207665,1111016500100270003,서울특별시 종로구 이화동 27-3번지,서울특별시 종로구 이화장1가길 4 (이화동),지상,2,2층,130.93,04010,학원,학원,근린생활2,철근콘크리트구조
10021100207885,1111017500100590035,서울특별시 종로구 숭인동 59-35번지,서울특별시 종로구 지봉로12가길 17 (숭인동),지상,4,4층,26.56,03202,사무소,사무소,근린생활1,철근콘크리트구조
10021100220965,1111016700100880001,서울특별시 종로구 충신동 88-1번지,서울특별시 종로구 율곡로16길 16 (충신동),지상,8,8층,49.32,04402,사무소,사무소,근린생활2,철근콘크리트구조
10021100220965,1111016700100880001,서울특별시 종로구 충신동 88-1번지,서울특별시 종로구 율곡로16길 16 (충신동),지상,2,2층,68.94,04402,사무소,사무소,근린생활2,철근콘크리트구조
10021100220965,1111016700100880001,서울특별시 종로구 충신동 88-1번지,서울특별시 종로구 율곡로16길 16 (충신동),지하,1,지1층,58.81,04402,사무소,"린넨실,정화조",근린생활2,철근콘크리트구조
10021100220965,1111016700100880001,서울특별시 종로구 충신동 88-1번지,서울특별시 종로구 율곡로16길 16 (충신동),지상,1,1층,24.56,04402,사무소,"계단실,주차장",근린생활2,철근콘크리트구조
10021100220965,1111016700100880001,서울특별시 종로구 충신동 88-1번지,서울특별시 종로구 율곡로16길 16 (충신동),지하,2,지2층,18.66,04402,사무소,"물탱크실,펌프실",근린생활2,철근콘크리트구조
10021100208545,1111016700100800000,서울특별시 종로구 충신동 80번지,서울특별시 종로구 율곡로14길 13-5 (충신동),지상,4,4층,88.86,04402,사무소,사무소,근린생활2,철근콘크리트구조
10021100208545,1111016700100800000,서울특별시 종로구 충신동 80번지,서울특별시 종로구 율곡로14길 13-5 (충신동),지상,5,5층,88.86,04402,사무소,사무소,근린생활2,철근콘크리트구조
10021100208545,1111016700100800000,서울특별시 종로구 충신동 80번지,서울특별시 종로구 율곡로14길 13-5 (충신동),옥탑,1,옥탑1층,11.07,04402,사무소,계단실,근린생활2,철근콘크리트구조
1000000000000004990625,1111016600101950014,서울특별시 종로구 연건동 195-14번지,서울특별시 종로구 창경궁로16길 73-4 (연건동),지상,10,10층,136.11,04001,일반음식점,제2종근린생활시설(일반음식점),근린생활2,철근콘크리트구조
1000000000000004990625,1111016600101950014,서울특별시 종로구 연건동 195-14번지,서울특별시 종로구 창경궁로16길 73-4 (연건동),지하,1,지1층,128.16,03002,휴게음식점,제1종근린생활시설(휴게음식점),근린생활1,철근콘크리트구조
10021100219465,1111016500100360004,서울특별시 종로구 이화동 36-4번지,서울특별시 종로구 이화장2길 6-2 (이화동),지상,1,1층,51.06,04999,기타제2종근린생활시설,제2종근생(소매점:33m2/화장실2.70m2/계단실:15.36m2),근린생활2,철근콘크리트구조
10021100196382,1111016800100010124,서울특별시 종로구 동숭동 1-124번지,서울특별시 종로구 대학로 104 (동숭동),지상,1,1층,35.0,03002,휴게음식점,제1종근린생활시설(휴게음식점),근린생활1,철골콘크리트구조
1000000000000004896269,1111017500102170006,서울특별시 종로구 숭인동 217-6번지,서울특별시 종로구 난계로29길 65-14 (숭인동),지상,1,1층,203.35,03001,소매점,제1종근린생활시설(소매점),근린생활1,철근콘크리트구조
1000000000000004896269,1111017500102170006,서울특별시 종로구 숭인동 217-6번지,서울특별시 종로구 난계로29길 65-14 (숭인동),지상,2,2층,198.75,03202,사무소,제1종근린생활시설(사무소),근린생활1,철근콘크리트구조
1000000000000002377409,1111017500102400001,서울특별시 종로구 숭인동 240-1번지,서울특별시 종로구 종로58길 44 (숭인동),지하,1,지1층,689.41,04999,기타제2종근린생활시설,주차장,근린생활2,철근콘크리트구조
1000000000000002377409,1111017500102400001,서울특별시 종로구 숭인동 240-1번지,서울특별시 종로구 종로58길 44 (숭인동),지상,1,1층,25.39,03002,휴게음식점,휴게음식점,근린생활1,철근콘크리트구조
1000000000000002377409,1111017500102400001,서울특별시 종로구 숭인동 240-1번지,서울특별시 종로구 종로58길 44 (숭인동),지상,2,2층,400.82,04001,일반음식점,"일반음식점, 제1종근린생활시설(치과의원)",근린생활2,철근콘크리트구조
1000000000000002377409,1111017500102400001,서울특별시 종로구 숭인동 240-1번지,서울특별시 종로구 종로58길 44 (숭인동),지상,1,1층,17.52,03999,기타제1종근린생활시설,기타제1종근린생활시설(공용면적),근린생활1,철근콘크리트구조
1000000000000002377409,1111017500102400001,서울특별시 종로구 숭인동 240-1번지,서울특별시 종로구 종로58길 44 (숭인동),지상,1,1층,20.39,03999,기타제1종근린생활시설,MDF실,근린생활1,철근콘크리트구조
1000000000000002377409,1111017500102400001,서울특별시 종로구 숭인동 240-1번지,서울특별시 종로구 종로58길 44 (숭인동),지상,2,2층,91.76,04999,기타제2종근린생활시설,기타제2종근린생활시설(공용면적),근린생활2,철근콘크리트구조
1000000000000002377409,1111017500102400001,서울특별시 종로구 숭인동 240-1번지,서울특별시 종로구 종로58길 44 (숭인동),지상,1,1층,387.49,03001,소매점,소매점,근린생활1,철근콘크리트구조
1000000000000002377409,1111017500102400001,서울특별시 종로구 숭인동 240-1번지,서울특별시 종로구 종로58길 44 (숭인동),지하,2,지2층,543.37,04999,기타제2종근린생활시설,"기계실, 물탱크실, 전기실, 부속창고",근린생활2,철근콘크리트구조
10021100207965,1111016700101040002,서울특별시 종로구 충신동 104-2번지,서울특별시 종로구 율곡로14길 41 (충신동),지상,8,8층,119.39,04402,사무소,사무소,근린생활2,철근콘크리트구조
10021100207965,1111016700101040002,서울특별시 종로구 충신동 104-2번지,서울특별시 종로구 율곡로14길 41 (충신동),지상,6,6층,119.39,04402,사무소,사무소,근린생활2,철근콘크리트구조
10021100207965,1111016700101040002,서울특별시 종로구 충신동 104-2번지,서울특별시 종로구 율곡로14길 41 (충신동),지상,1,1층,116.39,03001,소매점,소매점,근린생활1,철근콘크리트구조
10021100207965,1111016700101040002,서울특별시 종로구 충신동 104-2번지,서울특별시 종로구 율곡로14길 41 (충신동),지상,5,5층,119.39,04402,사무소,사무소,근린생활2,철근콘크리트구조
10021100207965,1111016700101040002,서울특별시 종로구 충신동 104-2번지,서울특별시 종로구 율곡로14길 41 (충신동),옥탑,1,옥탑1층,13.21,04499,기타사무소,계단실,근린생활2,철근콘크리트구조
10021100207965,1111016700101040002,서울특별시 종로구 충신동 104-2번지,서울특별시 종로구 율곡로14길 41 (충신동),지상,7,7층,119.39,04402,사무소,사무소,근린생활2,철근콘크리트구조
10021100224760,1111016200101260002,서울특별시 종로구 효제동 126-2번지,서울특별시 종로구 김상옥로 55 (효제동),지상,2,2층,185.26,04001,일반음식점,일반음식점,근린생활2,철근콘크리트구조
10021100224760,1111016200101260002,서울특별시 종로구 효제동 126-2번지,서울특별시 종로구 김상옥로 55 (효제동),지하,1,지1층,436.54,04001,일반음식점,일반음식점/부대시설/계단실,근린생활2,철근콘크리트구조
10021100224760,1111016200101260002,서울특별시 종로구 효제동 126-2번지,서울특별시 종로구 김상옥로 55 (효제동),지상,3,3층,161.93,14202,오피스텔,오피스텔(4호),업무시설,철근콘크리트구조
10021100224760,1111016200101260002,서울특별시 종로구 효제동 126-2번지,서울특별시 종로구 김상옥로 55 (효제동),지상,1,1층,27.01,04001,일반음식점,기계식주차장,근린생활2,철근콘크리트구조
10021100224760,1111016200101260002,서울특별시 종로구 효제동 126-2번지,서울특별시 종로구 김상옥로 55 (효제동),지하,2,지2층,312.56,04001,일반음식점,기계식주차장/부대시설/계단실,근린생활2,철근콘크리트구조
10021100224760,1111016200101260002,서울특별시 종로구 효제동 126-2번지,서울특별시 종로구 김상옥로 55 (효제동),지상,1,1층,39.67,04001,일반음식점,계단실/관리실,근린생활2,철근콘크리트구조
10021100224705,1111016200101260002,서울특별시 종로구 효제동 126-2번지,서울특별시 종로구 김상옥로 55 (효제동),지상,5,5층,163.84,14202,오피스텔,오피스텔(4호),업무시설,철근콘크리트구조
10021100224705,1111016200101260002,서울특별시 종로구 효제동 126-2번지,서울특별시 종로구 김상옥로 55 (효제동),지하,2,지2층,167.81,04001,일반음식점,기계식주차장,근린생활2,철근콘크리트구조
10021100224705,1111016200101260002,서울특별시 종로구 효제동 126-2번지,서울특별시 종로구 김상옥로 55 (효제동),지상,2,2층,184.45,04001,일반음식점,일반음식점,근린생활2,철근콘크리트구조
10021100224705,1111016200101260002,서울특별시 종로구 효제동 126-2번지,서울특별시 종로구 김상옥로 55 (효제동),지상,3,3층,163.84,14202,오피스텔,오피스텔(4호),업무시설,철근콘크리트구조
10021100224705,1111016200101260002,서울특별시 종로구 효제동 126-2번지,서울특별시 종로구 김상옥로 55 (효제동),지상,1,1층,51.56,03001,소매점,계단실/관리실,근린생활1,철근콘크리트구조
10021100224705,1111016200101260002,서울특별시 종로구 효제동 126-2번지,서울특별시 종로구 김상옥로 55 (효제동),지하,1,지1층,20.07,04001,일반음식점,계단실,근린생활2,철근콘크리트구조
10021100224705,1111016200101260002,서울특별시 종로구 효제동 126-2번지,서울특별시 종로구 김상옥로 55 (효제동),지상,1,1층,22.01,03001,소매점,기계식주차장,근린생활1,철근콘크리트구조
10021100224705,1111016200101260002,서울특별시 종로구 효제동 126-2번지,서울특별시 종로구 김상옥로 55 (효제동),지상,1,1층,20.44,03001,소매점,소매점,근린생활1,철근콘크리트구조
10021100224705,1111016200101260002,서울특별시 종로구 효제동 126-2번지,서울특별시 종로구 김상옥로 55 (효제동),지상,4,4층,163.84,14202,오피스텔,오피스텔(4호),업무시설,철근콘크리트구조
10021100221445,1111017500102170019,서울특별시 종로구 숭인동 217-19번지,서울특별시 종로구 난계로29길 73 (숭인동),지상,1,1층,60.77,03002,휴게음식점,휴게음식점,근린생활1,철근콘크리트구조
10021100200439,1111017400104110007,서울특별시 종로구 창신동 411-7번지,서울특별시 종로구 종로54길 45-3 (창신동),지상,1,1층,15.35,03002,휴게음식점,휴게음식점,근린생활1,벽돌구조
1000000000000000550948,1111016900101630024,서울특별시 종로구 혜화동 163-24번지,서울특별시 종로구 대학로14길 29 (혜화동),지상,1,1층,13.47,03002,휴게음식점,휴게음식점,근린생활1,철근콘크리트구조
1000000000000000550948,1111016900101630024,서울특별시 종로구 혜화동 163-24번지,서울특별시 종로구 대학로14길 29 (혜화동),지상,4,4층,104.286,04402,사무소,사무소,근린생활2,철근콘크리트구조
1002129625,1111017100100080003,서울특별시 종로구 명륜2가 8-3번지,서울특별시 종로구 성균관로4길 47 (명륜2가),지상,1,1층,5.4,04402,사무소,제2종근린생활시설(사무소),근린생활2,벽돌구조
10021100205904,1111016200100650002,서울특별시 종로구 효제동 65-2번지,서울특별시 종로구 대학로 33 (효제동),지상,2,2층,454.5764,04999,기타제2종근린생활시설,근린생활시설(2호),근린생활2,철근콘크리트구조
10021100205904,1111016200100650002,서울특별시 종로구 효제동 65-2번지,서울특별시 종로구 대학로 33 (효제동),지상,1,1층,216.3632,04999,기타제2종근린생활시설,근린생활시설(5호),근린생활2,철근콘크리트구조
10021100205904,1111016200100650002,서울특별시 종로구 효제동 65-2번지,서울특별시 종로구 대학로 33 (효제동),지하,1,지1층,302.1776,04999,기타제2종근린생활시설,근린생활시설(1호),근린생활2,철근콘크리트구조
10021100208365,1111016900100150029,서울특별시 종로구 혜화동 15-29번지,서울특별시 종로구 혜화로6길 9 (혜화동),지상,1,1층,40.31,03202,사무소,사무소,근린생활1,철근콘크리트구조
10021100208365,1111016900100150029,서울특별시 종로구 혜화동 15-29번지,서울특별시 종로구 혜화로6길 9 (혜화동),지상,1,1층,30.6,03001,소매점,소매점,근린생활1,철근콘크리트구조
100218276,1111017200100660002,서울특별시 종로구 명륜4가 66-2번지,서울특별시 종로구 대명1길 18 (명륜4가),지상,1,1층,89.26,04999,기타제2종근린생활시설,영업용,근린생활2,벽돌구조
100218276,1111017200100660002,서울특별시 종로구 명륜4가 66-2번지,서울특별시 종로구 대명1길 18 (명륜4가),지상,2,2층,89.26,04999,기타제2종근린생활시설,영업용,근린생활2,벽돌구조
10021100204537,1111016800100010042,서울특별시 종로구 동숭동 1-42번지,서울특별시 종로구 동숭길 123 (동숭동),지상,1,1층,173.48,04001,일반음식점,제2종근린생활시설(일반음식점),근린생활2,철근콘크리트구조
10021100207585,1111016900100710010,서울특별시 종로구 혜화동 71-10번지,서울특별시 종로구 창경궁로35나길 1 (혜화동),지하,1,지1층,123.46,04402,사무소,사무소,근린생활2,철근콘크리트구조
10021100207585,1111016900100710010,서울특별시 종로구 혜화동 71-10번지,서울특별시 종로구 창경궁로35나길 1 (혜화동),지상,1,1층,64.23,04001,일반음식점,일반음식점,근린생활2,철근콘크리트구조
100216939,1111016400101240001,서울특별시 종로구 종로6가 124-1번지,서울특별시 종로구 종로 263 (종로6가),지상,1,1층,39.67,03001,소매점,제1종근린생활시설(소매점),근린생활1,벽돌구조
1000000000000007061468,1111016800100010098,서울특별시 종로구 동숭동 1-98번지,서울특별시 종로구 대학로8가길 105 (동숭동),지상,1,1층,185.73,03001,소매점,제1종근린생활시설(소매점),근린생활1,철근콘크리트구조
1000000000000007061468,1111016800100010098,서울특별시 종로구 동숭동 1-98번지,서울특별시 종로구 대학로8가길 105 (동숭동),지상,5,5층,25.49,04001,일반음식점,제2종근린생활시설(일반음식점),근린생활2,철근콘크리트구조
1000000000000007061468,1111016800100010098,서울특별시 종로구 동숭동 1-98번지,서울특별시 종로구 대학로8가길 105 (동숭동),지상,5,5층,115.06,04402,사무소,제2종근린생활시설(사무소),근린생활2,철근콘크리트구조
1000000000000007061468,1111016800100010098,서울특별시 종로구 동숭동 1-98번지,서울특별시 종로구 대학로8가길 105 (동숭동),지상,6,6층,99.33,04001,일반음식점,제2종근린생활시설(일반음식점),근린생활2,철근콘크리트구조
1000000000000007061468,1111016800100010098,서울특별시 종로구 동숭동 1-98번지,서울특별시 종로구 대학로8가길 105 (동숭동),지상,4,4층,176.37,04040,교습소,제2종근린생활시설(교습소),근린생활2,철근콘크리트구조
1000000000000007061468,1111016800100010098,서울특별시 종로구 동숭동 1-98번지,서울특별시 종로구 대학로8가길 105 (동숭동),옥탑,6,옥탑6층,13.77,04001,일반음식점,제2종근린생활시설(일반음식점(계단실)),근린생활2,철근콘크리트구조
10021100218065,1111016700101480000,서울특별시 종로구 충신동 148번지,서울특별시 종로구 율곡로22길 12-14 (충신동),옥탑,1,옥탑1층,9.24,04402,사무소,계단실(연면적제외),근린생활2,철근콘크리트구조
10021100218065,1111016700101480000,서울특별시 종로구 충신동 148번지,서울특별시 종로구 율곡로22길 12-14 (충신동),지상,5,5층,78.24,03005,의원,제1종근린생활시설(의원),근린생활1,철근콘크리트구조
10021100218065,1111016700101480000,서울특별시 종로구 충신동 148번지,서울특별시 종로구 율곡로22길 12-14 (충신동),지상,3,3층,78.24,03005,의원,제1종근린생활시설(의원),근린생활1,철근콘크리트구조
10021100218065,1111016700101480000,서울특별시 종로구 충신동 148번지,서울특별시 종로구 율곡로22길 12-14 (충신동),지상,2,2층,78.24,03005,의원,제1종근린생활시설(의원),근린생활1,철근콘크리트구조
10021100218065,1111016700101480000,서울특별시 종로구 충신동 148번지,서울특별시 종로구 율곡로22길 12-14 (충신동),지상,1,1층,14.56,03005,의원,계단실,근린생활1,철근콘크리트구조
1000000000000007341642,1111017500113830002,서울특별시 종로구 숭인동 1383-2번지,서울특별시 종로구 종로 398 (숭인동),지하,1,지1층,556.14,04107,골프연습장,제2종근린생활시설(골프연습장),근린생활2,철근콘크리트구조
1000000000000007341642,1111017500113830002,서울특별시 종로구 숭인동 1383-2번지,서울특별시 종로구 종로 398 (숭인동),지상,4,4층,517.39,03005,의원,제1종근린생활시설(의원),근린생활1,철근콘크리트구조
1000000000000007341642,1111017500113830002,서울특별시 종로구 숭인동 1383-2번지,서울특별시 종로구 종로 398 (숭인동),지상,1,1층,282.55,03002,휴게음식점,제1종근린생활시설(휴게음식점),근린생활1,철근콘크리트구조
1000000000000007341642,1111017500113830002,서울특별시 종로구 숭인동 1383-2번지,서울특별시 종로구 종로 398 (숭인동),지상,2,2층,517.39,04001,일반음식점,제2종근린생활시설(일반음식점),근린생활2,철근콘크리트구조
1000000000000007341642,1111017500113830002,서울특별시 종로구 숭인동 1383-2번지,서울특별시 종로구 종로 398 (숭인동),지상,3,3층,517.39,04001,일반음식점,제2종근린생활시설(일반음식점),근린생활2,철근콘크리트구조
1000000000000007341642,1111017500113830002,서울특별시 종로구 숭인동 1383-2번지,서울특별시 종로구 종로 398 (숭인동),지상,5,5층,517.39,03005,의원,제1종근린생활시설(의원),근린생활1,철근콘크리트구조
10021100200075,1111016400102060002,서울특별시 종로구 종로6가 206-2번지,서울특별시 종로구 율곡로 265-4 (종로6가),지상,1,1층,68.72,04402,사무소,사무소,근린생활2,철근콘크리트구조
10021100223106,1111017500100720019,서울특별시 종로구 숭인동 72-19번지,서울특별시 종로구 종로63다길 23 (숭인동),지상,1,1층,23.45,04402,사무소,계단실,근린생활2,철근콘크리트구조
10021100223106,1111017500100720019,서울특별시 종로구 숭인동 72-19번지,서울특별시 종로구 종로63다길 23 (숭인동),지상,2,2층,109.17,04402,사무소,사무소,근린생활2,철근콘크리트구조
10021100223106,1111017500100720019,서울특별시 종로구 숭인동 72-19번지,서울특별시 종로구 종로63다길 23 (숭인동),지상,4,4층,110.13,04402,사무소,사무소,근린생활2,철근콘크리트구조
10021100223106,1111017500100720019,서울특별시 종로구 숭인동 72-19번지,서울특별시 종로구 종로63다길 23 (숭인동),지하,1,지1층,79.91,04005,제조업소,제조업소,근린생활2,철근콘크리트구조
10021100223106,1111017500100720019,서울특별시 종로구 숭인동 72-19번지,서울특별시 종로구 종로63다길 23 (숭인동),지상,1,1층,37.52,04402,사무소,주차장,근린생활2,철근콘크리트구조
10021100223106,1111017500100720019,서울특별시 종로구 숭인동 72-19번지,서울특별시 종로구 종로63다길 23 (숭인동),지상,3,3층,110.13,04402,사무소,사무소,근린생활2,철근콘크리트구조
1000000000000001904542,1111018500101270002,서울특별시 종로구 홍지동 127-2번지,서울특별시 종로구 자하문로45길 11 (홍지동),지하,1,지1층,134.2,04402,사무소,사무소,근린생활2,철근콘크리트구조
1002111616,1111018200100850025,서울특별시 종로구 구기동 85-25번지,서울특별시 종로구 진흥로 435 (구기동),지상,1,1층,108.5,03001,소매점,점포,근린생활1,벽돌구조
1002111616,1111018200100850025,서울특별시 종로구 구기동 85-25번지,서울특별시 종로구 진흥로 435 (구기동),지상,2,2층,108.5,04402,사무소,사무실,근린생활2,벽돌구조
1002126864,1111018200200010000,서울특별시 종로구 구기동 산1번지,서울특별시 종로구 비봉4길 213 (구기동),지상,1,1층,42.15,04203,사찰,사찰,근린생활2,일반목구조
1002126864,1111018200200010000,서울특별시 종로구 구기동 산1번지,서울특별시 종로구 비봉4길 213 (구기동),지상,1,1층,26.45,04203,사찰,사찰,근린생활2,일반목구조
1002126864,1111018200200010000,서울특별시 종로구 구기동 산1번지,서울특별시 종로구 비봉4길 213 (구기동),지상,1,1층,7.44,04203,사찰,사찰,근린생활2,일반목구조
1002126864,1111018200200010000,서울특별시 종로구 구기동 산1번지,서울특별시 종로구 비봉4길 213 (구기동),지상,1,1층,107.97,04203,사찰,사찰,근린생활2,일반목구조
1002126864,1111018200200010000,서울특별시 종로구 구기동 산1번지,서울특별시 종로구 비봉4길 213 (구기동),지상,1,1층,70.25,04203,사찰,사찰,근린생활2,일반목구조
1002126864,1111018200200010000,서울특별시 종로구 구기동 산1번지,서울특별시 종로구 비봉4길 213 (구기동),지상,1,1층,8.07,04203,사찰,사찰,근린생활2,일반목구조
1002126864,1111018200200010000,서울특별시 종로구 구기동 산1번지,서울특별시 종로구 비봉4길 213 (구기동),지상,1,1층,29.75,04203,사찰,사찰,근린생활2,일반목구조
1002126864,1111018200200010000,서울특별시 종로구 구기동 산1번지,서울특별시 종로구 비봉4길 213 (구기동),지상,1,1층,60.6,03007,마을공동시설,창고,근린생활1,벽돌구조
1002126864,1111018200200010000,서울특별시 종로구 구기동 산1번지,서울특별시 종로구 비봉4길 213 (구기동),지상,2,2층,34.02,03007,마을공동시설,창고,근린생활1,벽돌구조
1002121833,1111018500100200001,서울특별시 종로구 홍지동 20-1번지,서울특별시 종로구 홍지문2길 11 (홍지동),지상,1,1층,37.45,03001,소매점,근린생활시설(소매점),근린생활1,벽돌구조
1002121833,1111018500100200001,서울특별시 종로구 홍지동 20-1번지,서울특별시 종로구 홍지문2길 11 (홍지동),지하,1,지하층,29.49,04001,일반음식점,일반음식점,근린생활2,벽돌구조
10021100214865,1111018200100620002,서울특별시 종로구 구기동 62-2번지,서울특별시 종로구 진흥로 466 (구기동),지상,1,1층,40.9,03001,소매점,소매점,근린생활1,철근콘크리트구조
10021100214865,1111018200100620002,서울특별시 종로구 구기동 62-2번지,서울특별시 종로구 진흥로 466 (구기동),지하,1,지1층,152.5,03001,소매점,소매점,근린생활1,철근콘크리트구조
10021100225225,1111011000102240000,서울특별시 종로구 누하동 224번지,서울특별시 종로구 필운대로 26-23 (누하동),지상,1,1층,14.04,03001,소매점,제1종근린생활시설(소매점),근린생활1,일반목구조
10021100225225,1111011000102240000,서울특별시 종로구 누하동 224번지,서울특별시 종로구 필운대로 26-23 (누하동),지하,1,지1층,70.69,03001,소매점,제1종근린생활시설(소매점),근린생활1,철근콘크리트구조
10021100219205,1111011000102400000,서울특별시 종로구 누하동 240번지,서울특별시 종로구 필운대로 28 (누하동),지상,1,1층,25.36,03001,소매점,제1종근린생활시설(소매점),근린생활1,철근콘크리트구조
1002127527,1111011200102090000,서울특별시 종로구 체부동 209번지,서울특별시 종로구 자하문로1길 44 (체부동),지상,1,1층,82.05,03001,소매점,점포,근린생활1,벽돌구조
10021100207285,1111018700100460946,서울특별시 종로구 무악동 46-946번지,서울특별시 종로구 통일로12길 33 (무악동),지상,1,1층,27.26,04402,사무소,사무소,근린생활2,철근콘크리트구조
1002119406,1111010800101410002,서울특별시 종로구 통인동 141-2번지,서울특별시 종로구 자하문로 39 (통인동),지상,1,1층,13.5,04001,일반음식점,일반음식점,근린생활2,철근콘크리트구조
10021100210405,1111010600100070033,서울특별시 종로구 통의동 7-33번지,서울특별시 종로구 효자로7길 23 (통의동),지상,1,1층,179.15,03002,휴게음식점,휴게음식점,근린생활1,철근콘크리트구조
10021100210405,1111010600100070033,서울특별시 종로구 통의동 7-33번지,서울특별시 종로구 효자로7길 23 (통의동),지상,2,2층,179.14,03001,소매점,소매점,근린생활1,철근콘크리트구조
10021100210405,1111010600100070033,서울특별시 종로구 통의동 7-33번지,서울특별시 종로구 효자로7길 23 (통의동),지상,1,1층,102.53,04402,사무소,사무소,근린생활2,철근콘크리트구조
10021100210405,1111010600100070033,서울특별시 종로구 통의동 7-33번지,서울특별시 종로구 효자로7길 23 (통의동),지하,1,지1층,26.22,04999,기타제2종근린생활시설,기계실,근린생활2,철근콘크리트구조
10021100210405,1111010600100070033,서울특별시 종로구 통의동 7-33번지,서울특별시 종로구 효자로7길 23 (통의동),지상,1,1층,82.48,04999,기타제2종근린생활시설,주차장,근린생활2,철근콘크리트구조
10021100210405,1111010600100070033,서울특별시 종로구 통의동 7-33번지,서울특별시 종로구 효자로7길 23 (통의동),지상,3,3층,179.14,04402,사무소,사무소,근린생활2,철근콘크리트구조
10021100202938,1111014100100170015,서울특별시 종로구 안국동 17-15번지,서울특별시 종로구 율곡로3길 66-9 (안국동),지상,2,2층,77.86,03002,휴게음식점,휴게음식점,근린생활1,철근콘크리트구조
10021100202938,1111014100100170015,서울특별시 종로구 안국동 17-15번지,서울특별시 종로구 율곡로3길 66-9 (안국동),지상,1,1층,73.11,04001,일반음식점,일반음식점,근린생활2,철근콘크리트구조
10021100205447,1111012100100010104,서울특별시 종로구 신문로2가 1-104번지,서울특별시 종로구 경희궁1길 32 (신문로2가),지상,2,2층,296.17,04001,일반음식점,일반음식점,근린생활2,철근콘크리트구조
10021100205447,1111012100100010104,서울특별시 종로구 신문로2가 1-104번지,서울특별시 종로구 경희궁1길 32 (신문로2가),지상,1,1층,125.88,04001,일반음식점,일반음식점,근린생활2,철근콘크리트구조
10021100226005,1111014700100320021,서울특별시 종로구 재동 32-21번지,서울특별시 종로구 북촌로5길 15 (재동),지하,1,지1층,121.79,03002,휴게음식점,휴게음식점,근린생활1,철근콘크리트구조
10021100226005,1111014700100320021,서울특별시 종로구 재동 32-21번지,서울특별시 종로구 북촌로5길 15 (재동),지상,1,1층,106.0,03002,휴게음식점,휴게음식점,근린생활1,철근콘크리트구조
10021100208605,1111013300100240000,서울특별시 종로구 익선동 24번지,서울특별시 종로구 삼일대로32길 46 (익선동),지상,1,1층,13.38,04001,일반음식점,제2종근린생활시설(일반음식점),근린생활2,철근콘크리트구조
10021100209325,1111013500101770000,서울특별시 종로구 관철동 177번지,서울특별시 종로구 청계천로 63-3 (관철동),지하,1,지1층,93.37,04001,일반음식점,제2종근린생활시설(일반음식점),근린생활2,철근콘크리트구조
10021100224505,1111013700100150000,서울특별시 종로구 낙원동 15번지,서울특별시 종로구 삼일대로 446-34 (낙원동),지상,1,1층,91.12,04001,일반음식점,제2종근린생활시설(일반음식점-한정식집),근린생활2,철근콘크리트구조
10021100224505,1111013700100150000,서울특별시 종로구 낙원동 15번지,서울특별시 종로구 삼일대로 446-34 (낙원동),지상,1,1층,89.77,03001,소매점,일반음식점,근린생활1,철근콘크리트구조
10021100214825,1111015500100240000,서울특별시 종로구 관수동 24번지,서울특별시 종로구 수표로18길 15-1 (관수동),지하,1,지1층,156.87,04001,일반음식점,제2종근린생활시설(일반음식점),근린생활2,철근콘크리트구조
10021100201917,1111013700100590001,서울특별시 종로구 낙원동 59-1번지,서울특별시 종로구 삼일대로28길 14 (낙원동),지상,1,1층,72.48,03001,소매점,소매점,근린생활1,철근콘크리트구조
10021100203277,1111013700101080001,서울특별시 종로구 낙원동 108-1번지,서울특별시 종로구 돈화문로11길 44 (낙원동),지상,1,1층,54.45,03002,휴게음식점,전통찻집,근린생활1,철근콘크리트구조
10021100203237,1111013700101320002,서울특별시 종로구 낙원동 132-2번지,서울특별시 종로구 돈화문로11길 33 (낙원동),지상,1,1층,24.34,04001,일반음식점,일반음식점,근린생활2,철근콘크리트구조
10021100203237,1111013700101320002,서울특별시 종로구 낙원동 132-2번지,서울특별시 종로구 돈화문로11길 33 (낙원동),지상,1,1층,9.72,04001,일반음식점,제2종근린생활시설(일반음식점),근린생활2,철근콘크리트구조
10021100196642,1111013100101870025,서울특별시 종로구 권농동 187-25번지,서울특별시 종로구 율곡로10길 85-7 (권농동),지상,1,1층,8.82,03002,휴게음식점,제1종근린생활시설 (휴게음식점),근린생활1,일반목구조
100215643,1111018200101670001,서울특별시 종로구 구기동 167-1번지,서울특별시 종로구 비봉2길 60 (구기동),지상,1,1층,11.5,03007,마을공동시설,창고,근린생활1,블록구조
100215643,1111018200101670001,서울특별시 종로구 구기동 167-1번지,서울특별시 종로구 비봉2길 60 (구기동),지상,1,1층,18.05,03007,마을공동시설,창고,근린생활1,블록구조
100215643,1111018200101670001,서울특별시 종로구 구기동 167-1번지,서울특별시 종로구 비봉2길 60 (구기동),지상,1,1층,9.22,03008,변전소,변소,근린생활1,블록구조
10021100207845,1111016000100050001,서울특별시 종로구 연지동 5-1번지,서울특별시 종로구 창경궁로18길 20-11 (연지동),지상,2,2층,18.94,04402,사무소,"계단실, ELEV",근린생활2,철근콘크리트구조
10021100207845,1111016000100050001,서울특별시 종로구 연지동 5-1번지,서울특별시 종로구 창경궁로18길 20-11 (연지동),지상,2,2층,36.04,04402,사무소,사무소,근린생활2,철근콘크리트구조
