PNU,지번주소,도로명주소,용도군_tier1,대장_주용도,mgmBldrgstPk,매칭,원후보수,다중후보_미해결
1123010700100510013,서울특별시 동대문구 청량리동,서울특별시 동대문구 왕산로43가길 2 (청량리동),근린생활2,제2종근린생활시설,1007132488,지번,1,False
1123010400105000002,서울특별시 동대문구 전농동,서울특별시 동대문구 서울시립대로 66-2 (전농동),근린생활1,제1종근린생활시설,1007134243,지번,1,False
1123010700100530000,서울특별시 동대문구 청량리동,서울특별시 동대문구 왕산로45길 37 (청량리동),근린생활1,제1종근린생활시설,1007114013,지번,1,False
1123010400105970049,서울특별시 동대문구 전농동,서울특별시 동대문구 왕산로 246-1 (전농동),근린생활2,제2종근린생활시설,1007131748,지번,1,False
1123010700107490000,서울특별시 동대문구 청량리동,서울특별시 동대문구 왕산로 195 (청량리동),근린생활1,제1종근린생활시설,1007129676,지번,1,False
1123010700105200002,서울특별시 동대문구 청량리동,서울특별시 동대문구 홍릉로 75 (청량리동),근린생활2,제2종근린생활시설,1007130866,지번,1,False
1123010200100290001,서울특별시 동대문구 용두동,서울특별시 동대문구 왕산로28길 55 (용두동),근린생활1,제1종근린생활시설,10071100188498,지번,1,False
1123010800100600145,서울특별시 동대문구 회기동,서울특별시 동대문구 회기로 112 (회기동),근린생활2,업무시설,10071100209182,지번,1,False
1123010400104970049,서울특별시 동대문구 전농동,서울특별시 동대문구 서울시립대로 71 (전농동),근린생활1,제1종근린생활시설,1007122804,지번,1,False
1123010400106480092,서울특별시 동대문구 전농동,서울특별시 동대문구 답십리로 72 (전농동),근린생활1,제1종근린생활시설,100715957,지번,1,False
1123010700100520020,서울특별시 동대문구 청량리동,서울특별시 동대문구 왕산로43길 22 (청량리동),근린생활2,제2종근린생활시설,1007130666,지번,1,False
1123010400106480069,서울특별시 동대문구 전농동,서울특별시 동대문구 답십리로26길 6 (전농동),근린생활2,제2종근린생활시설,1007122907,지번,1,False
1123010700100520000,서울특별시 동대문구 청량리동,서울특별시 동대문구 왕산로45길 27 (청량리동),근린생활1,제1종근린생활시설,1007126483,지번,1,False
1123010700100330008,서울특별시 동대문구 청량리동,서울특별시 동대문구 왕산로43가길 47 (청량리동),근린생활1,제1종근린생활시설,100718094,지번,1,False
1123010700100380011,서울특별시 동대문구 청량리동,서울특별시 동대문구 제기로37길 7 (청량리동),근린생활1,제1종근린생활시설,1007119953,지번,1,False
1123010100100890039,서울특별시 동대문구 신설동,서울특별시 동대문구 왕산로3길 11 (신설동),근린생활2,제2종근린생활시설,1007123314,지번,1,False
1123010100100910121,서울특별시 동대문구 신설동,서울특별시 동대문구 하정로4길 16-18 (신설동),근린생활1,제1종근린생활시설,1007128466,지번,1,False
1123010200102230023,서울특별시 동대문구 용두동,서울특별시 동대문구 한빛로 48-1 (용두동),근린생활1,제1종근린생활시설,100711638,지번,2,False
1123010200102230023,서울특별시 동대문구 용두동,서울특별시 동대문구 한빛로 48-1 (용두동),근린생활1,제1종근린생활시설,100711639,지번,2,False
1123010100100730002,서울특별시 동대문구 신설동,서울특별시 동대문구 왕산로 17-12 (신설동),근린생활1,제1종근린생활시설,1007133685,지번,1,False
1123010200107310006,서울특별시 동대문구 용두동,서울특별시 동대문구 무학로49길 42 (용두동),근린생활2,제2종근린생활시설,10071100186346,지번,1,False
1123010700100500019,서울특별시 동대문구 청량리동,서울특별시 동대문구 왕산로 247 (청량리동),근린생활1,제1종근린생활시설,1007111784,지번,1,False
1123010400105000001,서울특별시 동대문구 전농동,서울특별시 동대문구 서울시립대로 72 (전농동),근린생활2,제2종근린생활시설,1007136465,지번,1,False
1123010800100600133,서울특별시 동대문구 회기동,서울특별시 동대문구 회기로12길 7 (회기동),근린생활1,제1종근린생활시설,1007122051,지번,1,False
1123010700100460003,서울특별시 동대문구 청량리동,서울특별시 동대문구 제기로 144 (청량리동),근린생활1,제1종근린생활시설,1007129383,지번,1,False
1123010800101030180,서울특별시 동대문구 회기동,서울특별시 동대문구 회기로12길 14 (회기동),근린생활2,제2종근린생활시설,1007115640,지번,1,False
1123010400106830000,서울특별시 동대문구 전농동,서울특별시 동대문구 서울시립대로 73 (전농동),근린생활1,제1종근린생활시설,1007134864,지번,1,False
1123010800100600138,서울특별시 동대문구 회기동,서울특별시 동대문구 회기로 118 (회기동),근린생활1,제1종근린생활시설,1007122093,지번,1,False
1123010200107640009,서울특별시 동대문구 용두동,서울특별시 동대문구 안암로6길 21-7 (용두동),근린생활2,단독주택,10071100238392,지번,1,False
1123010100100060000,서울특별시 동대문구 신설동,서울특별시 동대문구 왕산로7길 23 (신설동),근린생활2,공동주택,1000000000000001150967,지번,2,True
1123010100100060000,서울특별시 동대문구 신설동,서울특별시 동대문구 왕산로7길 23 (신설동),근린생활2,공동주택,1000000000000001151033,지번,2,True
1123010400105970017,서울특별시 동대문구 전농동,서울특별시 동대문구 왕산로 240 (전농동),근린생활2,제2종근린생활시설,100716664,지번,1,False
1123010400105970002,서울특별시 동대문구 전농동,서울특별시 동대문구 왕산로 254 (전농동),근린생활2,제2종근린생활시설,100717011,지번,1,False
1123010400106780001,서울특별시 동대문구 전농동,서울특별시 동대문구 서울시립대로9길 21 (전농동),근린생활1,제1종근린생활시설,1007126131,지번,1,False
1123010700100500017,서울특별시 동대문구 청량리동,서울특별시 동대문구 왕산로 249 (청량리동),근린생활2,제2종근린생활시설,1007117343,지번,1,False
1123010400105300064,서울특별시 동대문구 전농동,서울특별시 동대문구 답십리로23길 49 (전농동),근린생활1,제1종근린생활시설,1007131994,지번,1,False
1123010400105970003,서울특별시 동대문구 전농동,서울특별시 동대문구 왕산로 252 (전농동),근린생활2,제2종근린생활시설,1007134546,지번,1,False
1123010700100500020,서울특별시 동대문구 청량리동,서울특별시 동대문구 왕산로43길 4 (청량리동),근린생활1,제1종근린생활시설,1007125130,지번,1,False
1123010400106480035,서울특별시 동대문구 전농동,서울특별시 동대문구 답십리로 76 (전농동),근린생활2,제2종근린생활시설,1007132721,지번,1,False
1123010400106500001,서울특별시 동대문구 전농동,서울특별시 동대문구 서울시립대로 56 (전농동),근린생활1,제1종근린생활시설,10071100235932,지번,1,False
1123010700100500022,서울특별시 동대문구 청량리동,서울특별시 동대문구 왕산로43길 6 (청량리동),근린생활2,제2종근린생활시설,1007113755,지번,1,False
1123010400105970027,서울특별시 동대문구 전농동,서울특별시 동대문구 왕산로 234 (전농동),근린생활2,제2종근린생활시설,1007124449,지번,1,False
1123010700100440004,서울특별시 동대문구 청량리동,서울특별시 동대문구 왕산로45길 32 (청량리동),근린생활2,제2종근린생활시설,100717993,지번,1,False
1123010100100920102,서울특별시 동대문구 신설동,서울특별시 동대문구 하정로4길 15 (신설동),근린생활1,제1종근린생활시설,1007121987,지번,1,False
1123010700100500000,서울특별시 동대문구 청량리동,서울특별시 동대문구 왕산로45길 7 (청량리동),근린생활1,제1종근린생활시설,1007111301,지번,1,False
1123010400104970085,서울특별시 동대문구 전농동,서울특별시 동대문구 서울시립대로 62 (전농동),근린생활2,제2종근린생활시설,100716143,지번,1,False
1123010400106480063,서울특별시 동대문구 전농동,서울특별시 동대문구 답십리로 70 (전농동),근린생활2,제2종근린생활시설,1007121296,지번,1,False
1123010400106480034,서울특별시 동대문구 전농동,서울특별시 동대문구 답십리로 66 (전농동),근린생활2,제2종근린생활시설,1007125907,지번,1,False
1123010700100380009,서울특별시 동대문구 청량리동,서울특별시 동대문구 제기로 149 (청량리동),근린생활2,제2종근린생활시설,1007125159,지번,1,False
1123010700100520002,서울특별시 동대문구 청량리동,서울특별시 동대문구 왕산로45길 21 (청량리동),근린생활1,제1종근린생활시설,1007136003,지번,1,False
1123010700100510014,서울특별시 동대문구 청량리동,서울특별시 동대문구 왕산로43가길 6 (청량리동),근린생활1,제1종근린생활시설,100713693,지번,2,False
1123010200102330015,서울특별시 동대문구 용두동,서울특별시 동대문구 왕산로9길 16 (용두동),근린생활1,제1종근린생활시설,100712994,지번,2,False
1123010200102200005,서울특별시 동대문구 용두동,서울특별시 동대문구 왕산로9길 25-1 (용두동),근린생활1,제1종근린생활시설,1007124797,지번,1,False
1123010200107820000,서울특별시 동대문구 용두동,서울특별시 동대문구 왕산로9길 25 (용두동),근린생활1,제1종근린생활시설,1007117384,지번,1,False
1123010200107370007,서울특별시 동대문구 용두동,서울특별시 동대문구 무학로45길 34 (용두동),근린생활2,제2종근린생활시설,1007135944,지번,1,False
1123010700100610160,서울특별시 동대문구 청량리동,서울특별시 동대문구 제기로37길 16 (청량리동),근린생활1,제1종근린생활시설,1007124371,지번,1,False
1123010400106480176,서울특별시 동대문구 전농동,서울특별시 동대문구 답십리로 74 (전농동),근린생활2,제2종근린생활시설,100715958,지번,1,False
1123010700100500003,서울특별시 동대문구 청량리동,서울특별시 동대문구 왕산로 253 (청량리동),근린생활1,제1종근린생활시설,100718988,지번,1,False
1123010700100500004,서울특별시 동대문구 청량리동,서울특별시 동대문구 왕산로 251 (청량리동),근린생활2,제2종근린생활시설,1007122374,지번,1,False
1123010400105970007,서울특별시 동대문구 전농동,서울특별시 동대문구 왕산로 246 (전농동),근린생활2,제2종근린생활시설,100718493,지번,1,False
1123010700100510006,서울특별시 동대문구 청량리동,서울특별시 동대문구 제기로38길 56 (청량리동),근린생활2,제2종근린생활시설,100716055,지번,1,False
