PNU,지번주소,도로명주소,용도군_tier1,대장_주용도,mgmBldrgstPk,매칭,원후보수,다중후보_미해결
1150010900104560000,서울특별시 강서구 방화동,서울특별시 강서구 금낭화로17길 15 (방화동),근린생활1,제1종근린생활시설,1017115400,지번,1,False
1150011000104600051,서울특별시 강서구 개화동,서울특별시 강서구 개화동로11길 27 (개화동),근린생활1,단독주택,1000000000000007241597,지번,1,False
1150010900108220001,서울특별시 강서구 방화동,서울특별시 강서구 금낭화로26길 20 (방화동),근린생활2,제2종근린생활시설,1017110490,지번,1,False
1150010300108730001,서울특별시 강서구 화곡동,서울특별시 강서구 곰달래로 178 (화곡동),근린생활1,제1종근린생활시설,1017128239,지번,1,False
1150010900101290003,서울특별시 강서구 방화동,서울특별시 강서구 양천로27길 115 (방화동),근린생활2,제2종근린생활시설,1017111047,지번,2,False
1150010900101410000,서울특별시 강서구 방화동,서울특별시 강서구 방화대로52길 40 (방화동),근린생활2,제2종근린생활시설,101716404,지번,1,False
1150010300111230038,서울특별시 강서구 화곡동,서울특별시 강서구 까치산로 154 (화곡동),근린생활1,제1종근린생활시설,101716655,지번,1,False
1150010300111200001,서울특별시 강서구 화곡동,서울특별시 강서구 화곡로58길 30 (화곡동),근린생활2,제2종근린생활시설,1017120049,지번,1,False
1150010400114800008,서울특별시 강서구 가양동,서울특별시 강서구 양천로 461 (가양동),근린생활1,제1종근린생활시설,1017118676,지번,1,False
1150010900108280000,서울특별시 강서구 방화동,서울특별시 강서구 금낭화로24길 5 (방화동),근린생활1,제1종근린생활시설,1017110709,지번,1,False
1150010900103290007,서울특별시 강서구 방화동,서울특별시 강서구 금낭화로24나길 6 (방화동),근린생활1,제1종근린생활시설,1017127357,지번,1,False
1150010900201350003,서울특별시 강서구 방화동,서울특별시 강서구 금낭화로26가길 63 (방화동),근린생활1,제1종근린생활시설,10171100216720,지번,1,False
1150010900103300004,서울특별시 강서구 방화동,서울특별시 강서구 금낭화로24나길 7 (방화동),근린생활1,제1종근린생활시설,1017112929,지번,1,False
1150010900103570002,서울특별시 강서구 방화동,서울특별시 강서구 금낭화로24가길 19 (방화동),근린생활1,제1종근린생활시설,101716596,지번,1,False
1150010900101300001,서울특별시 강서구 방화동,서울특별시 강서구 방화대로52가길 26 (방화동),근린생활1,제1종근린생활시설,101715495,지번,1,False
1150010900103370003,서울특별시 강서구 방화동,서울특별시 강서구 방화대로49길 44-5 (방화동),근린생활2,공동주택,10171100295934,지번,1,False
1150010900103450009,서울특별시 강서구 방화동,서울특별시 강서구 금낭화로24길 29-5 (방화동),근린생활1,제1종근린생활시설,1017121483,지번,1,False
1150010900103120005,서울특별시 강서구 방화동,서울특별시 강서구 방화대로50길 13 (방화동),근린생활1,제1종근린생활시설,1017121741,지번,1,False
1150010900104780011,서울특별시 강서구 방화동,서울특별시 강서구 금낭화로17길 35 (방화동),근린생활1,제1종근린생활시설,101717781,지번,1,False
1150010900103240003,서울특별시 강서구 방화동,서울특별시 강서구 방화대로49길 22 (방화동),근린생활2,제2종근린생활시설,101717035,지번,1,False
1150010900108800000,서울특별시 강서구 방화동,서울특별시 강서구 금낭화로24가길 28 (방화동),근린생활2,제2종근린생활시설,101711508,지번,4,False
1150010900108210000,서울특별시 강서구 방화동,서울특별시 강서구 금낭화로26길 10 (방화동),근린생활1,제1종근린생활시설,1017123047,지번,1,False
1150010900103200007,서울특별시 강서구 방화동,서울특별시 강서구 방화대로49길 6-8 (방화동),근린생활2,제2종근린생활시설,101718024,지번,1,False
1150011000104600039,서울특별시 강서구 개화동,서울특별시 강서구 개화동로13길 56-1 (개화동),근린생활1,제1종근린생활시설,101717636,지번,1,False
1150011000104570012,서울특별시 강서구 개화동,서울특별시 강서구 개화동로11길 31-10 (개화동),근린생활1,제1종근린생활시설,1017125508,지번,1,False
1150011000105560059,서울특별시 강서구 개화동,서울특별시 강서구 개화동로17길 9-15 (개화동),근린생활1,제1종근린생활시설,1017127852,지번,1,False
1150010900108550000,서울특별시 강서구 방화동,,근린생활1,문화및집회시설,1000000000000001321644,지번,1,False
1150010900103220005,서울특별시 강서구 방화동,서울특별시 강서구 방화대로49길 6-5 (방화동),근린생활1,제1종근린생활시설,101715610,지번,1,False
1150011000102460000,서울특별시 강서구 개화동,서울특별시 강서구 개화길 86 (개화동),근린생활2,제2종근린생활시설,10171100195513,지번,1,False
1150010900101320012,서울특별시 강서구 방화동,서울특별시 강서구 방화대로50길 17 (방화동),근린생활2,제2종근린생활시설,101712137,지번,1,False
1150010900108220000,서울특별시 강서구 방화동,서울특별시 강서구 금낭화로26길 16 (방화동),근린생활1,제1종근린생활시설,1017112165,지번,1,False
1150010900103480002,서울특별시 강서구 방화동,서울특별시 강서구 방화대로47가길 70-1 (방화동),근린생활2,제2종근린생활시설,1017115119,지번,1,False
1150010900103530003,서울특별시 강서구 방화동,서울특별시 강서구 금낭화로24길 29-8 (방화동),근린생활1,제1종근린생활시설,1017122963,지번,1,False
1150011000106360011,서울특별시 강서구 개화동,서울특별시 강서구 개화동로13길 12-11 (개화동),근린생활1,제1종근린생활시설,1017127241,지번,1,False
1150010900103120004,서울특별시 강서구 방화동,서울특별시 강서구 방화대로50길 11 (방화동),근린생활1,제1종근린생활시설,1017116805,지번,1,False
1150010900103230006,서울특별시 강서구 방화동,서울특별시 강서구 방화대로49길 6-7 (방화동),근린생활1,제1종근린생활시설,1017123421,지번,1,False
1150011000105590053,서울특별시 강서구 개화동,서울특별시 강서구 개화동로19길 17 (개화동),근린생활1,제1종근린생활시설,1000000000000006911006,지번,1,False
1150011000104770022,서울특별시 강서구 개화동,서울특별시 강서구 개화동로11길 3-10 (개화동),근린생활1,제1종근린생활시설,1017122939,지번,1,False
1150010900108160000,서울특별시 강서구 방화동,서울특별시 강서구 금낭화로23길 25 (방화동),근린생활2,제2종근린생활시설,101714148,지번,6,False
1150010900103160003,서울특별시 강서구 방화동,서울특별시 강서구 방화대로 409 (방화동),근린생활2,제2종근린생활시설,1017125624,지번,1,False
1150010900103200005,서울특별시 강서구 방화동,서울특별시 강서구 방화대로49길 6-4 (방화동),근린생활2,제2종근린생활시설,1017110456,지번,1,False
1150010900101320004,서울특별시 강서구 방화동,서울특별시 강서구 방화대로52가길 13 (방화동),근린생활2,제2종근린생활시설,1017116784,지번,1,False
1150010900108290002,서울특별시 강서구 방화동,서울특별시 강서구 금낭화로 287-10 (방화동),판매시설,판매시설,101715786,지번,1,False
1150011000104770024,서울특별시 강서구 개화동,서울특별시 강서구 개화동로11길 3-6 (개화동),근린생활1,제1종근린생활시설,1000000000000002937449,지번,1,False
1150010900103500000,서울특별시 강서구 방화동,서울특별시 강서구 금낭화로24길 29-13 (방화동),근린생활2,제2종근린생활시설,1017128447,지번,1,False
1150011000102460008,서울특별시 강서구 개화동,서울특별시 강서구 개화길 78 (개화동),근린생활1,제1종근린생활시설,1017121841,지번,1,False
1150011000104740056,서울특별시 강서구 개화동,서울특별시 강서구 개화동로11길 6 (개화동),근린생활1,제1종근린생활시설,1017121071,지번,1,False
1150010500113730000,서울특별시 강서구 마곡동,서울특별시 강서구 방화대로40길 13 (마곡동),근린생활2,제2종근린생활시설,10171100277345,지번,1,False
1150010900102460017,서울특별시 강서구 방화동,서울특별시 강서구 방화대로33길 18 (방화동),근린생활1,제1종근린생활시설,1017120856,지번,1,False
1150010300100980045,서울특별시 강서구 화곡동,서울특별시 강서구 까치산로 35 (화곡동),근린생활1,제1종근린생활시설,1017125065,지번,1,False
1150010300108470003,서울특별시 강서구 화곡동,서울특별시 강서구 강서로8길 177 (화곡동),근린생활1,제1종근린생활시설,101713453,지번,1,False
1150010300100950041,서울특별시 강서구 화곡동,서울특별시 강서구 화곡로 231 (화곡동),근린생활1,제1종근린생활시설,1017110088,지번,1,False
1150010300100240552,서울특별시 강서구 화곡동,서울특별시 강서구 까치산로 71 (화곡동),근린생활1,제1종근린생활시설,101714695,지번,1,False
1150010900106200109,서울특별시 강서구 방화동,,판매시설,판매시설,1017123955,지번,1,False
1150010900106200145,서울특별시 강서구 방화동,서울특별시 강서구 방화동로 17 (방화동),근린생활1,제1종근린생활시설,1017119247,지번,1,False
1150010300107790009,서울특별시 강서구 화곡동,서울특별시 강서구 곰달래로 262 (화곡동),근린생활1,업무시설,10171100310592,지번,1,False
1150010600107010013,서울특별시 강서구 내발산동,서울특별시 강서구 강서로 283 (내발산동),근린생활1,제1종근린생활시설,101714458,지번,1,False
1150010300107780005,서울특별시 강서구 화곡동,서울특별시 강서구 곰달래로 265 (화곡동),근린생활1,제1종근린생활시설,1017127396,지번,1,False
1150010300110990000,서울특별시 강서구 화곡동,서울특별시 강서구 화곡로59길 29 (화곡동),근린생활2,제2종근린생활시설,1017126767,지번,1,False
1150010300109690012,서울특별시 강서구 화곡동,서울특별시 강서구 까치산로 120 (화곡동),근린생활1,제1종근린생활시설,1017118637,지번,1,False
1150010300109020010,서울특별시 강서구 화곡동,서울특별시 강서구 강서로7길 19 (화곡동),근린생활2,제2종근린생활시설,1017118074,지번,1,False
1150010300100240254,서울특별시 강서구 화곡동,서울특별시 강서구 까치산로 55 (화곡동),근린생활1,제1종근린생활시설,1000000000000007338512,지번,1,False
1150010300103580006,서울특별시 강서구 화곡동,서울특별시 강서구 강서로17길 127 (화곡동),근린생활,근린생활시설,101718750,지번,1,False
1150010600106540004,서울특별시 강서구 내발산동,서울특별시 강서구 강서로 349 (내발산동),근린생활1,제1종근린생활시설,101716212,지번,1,False
1150010300108970012,서울특별시 강서구 화곡동,서울특별시 강서구 강서로 26 (화곡동),근린생활2,제2종근린생활시설,1017127094,지번,1,False
1150010300110060003,서울특별시 강서구 화곡동,서울특별시 강서구 강서로 245 (화곡동),근린생활1,제1종근린생활시설,1017120842,지번,1,False
1150010300103670121,서울특별시 강서구 화곡동,서울특별시 강서구 가로공원로 228 (화곡동),근린생활1,제1종근린생활시설,1017118593,지번,1,False
1150010900106200057,서울특별시 강서구 방화동,서울특별시 강서구 방화동로3길 24 (방화동),근린생활1,제1종근린생활시설,1017116037,지번,1,False
1150010300100240199,서울특별시 강서구 화곡동,서울특별시 강서구 까치산로 63 (화곡동),근린생활2,제2종근린생활시설,10171100270894,지번,1,False
1150010300103590054,서울특별시 강서구 화곡동,서울특별시 강서구 가로공원로76길 100 (화곡동),근린생활2,제2종근린생활시설,1017111451,지번,1,False
1150010900106200134,서울특별시 강서구 방화동,서울특별시 강서구 방화동로 19-1 (방화동),근린생활1,제1종근린생활시설,101719067,지번,1,False
1150010800104340019,서울특별시 강서구 공항동,서울특별시 강서구 공항대로 10 (공항동),근린생활2,제2종근린생활시설,101714908,지번,1,False
1150010800106600014,서울특별시 강서구 공항동,서울특별시 강서구 방화대로7길 6 (공항동),근린생활1,제1종근린생활시설,1017111396,지번,1,False
1150010900103260001,서울특별시 강서구 방화동,서울특별시 강서구 방화대로49길 24 (방화동),근린생활2,제2종근린생활시설,1017110637,지번,1,False
1150010300100730014,서울특별시 강서구 화곡동,서울특별시 강서구 화곡로43길 12 (화곡동),근린생활2,제2종근린생활시설,1017113297,지번,1,False
1150010300111150008,서울특별시 강서구 화곡동,서울특별시 강서구 공항대로46길 57 (화곡동),근린생활2,제2종근린생활시설,101716292,지번,1,False
1150010900104850003,서울특별시 강서구 방화동,서울특별시 강서구 양천로11길 14 (방화동),근린생활1,제1종근린생활시설,1017121649,지번,1,False
1150010300104010012,서울특별시 강서구 화곡동,서울특별시 강서구 강서로 137 (화곡동),근린생활2,제2종근린생활시설,1017128533,지번,1,False
1150010300108310019,서울특별시 강서구 화곡동,서울특별시 강서구 곰달래로49길 40 (화곡동),근린생활2,제2종근린생활시설,1017117135,지번,1,False
1150010900105980148,서울특별시 강서구 방화동,서울특별시 강서구 초원로 64 (방화동),근린생활1,공동주택,10171100309332,지번,1,False
1150010300101590005,서울특별시 강서구 화곡동,서울특별시 강서구 곰달래로31길 15 (화곡동),근린생활2,제2종근린생활시설,10171100277892,지번,1,False
1150010300100980092,서울특별시 강서구 화곡동,서울특별시 강서구 까치산로4길 41 (화곡동),근린생활2,제2종근린생활시설,1017124378,지번,1,False
1150010900101320018,서울특별시 강서구 방화동,서울특별시 강서구 방화대로50길 17-6 (방화동),근린생활2,제2종근린생활시설,1017120146,지번,1,False
1150011000105590055,서울특별시 강서구 개화동,서울특별시 강서구 개화동로19길 9 (개화동),근린생활1,제1종근린생활시설,101714453,지번,1,False
1150010300110650014,서울특별시 강서구 화곡동,서울특별시 강서구 화곡로 161 (화곡동),근린생활1,제1종근린생활시설,101719588,지번,1,False
1150010300109350005,서울특별시 강서구 화곡동,서울특별시 강서구 강서로5나길 144 (화곡동),근린생활2,제2종근린생활시설,101717818,지번,1,False
1150010300111140026,서울특별시 강서구 화곡동,서울특별시 강서구 까치산로 193-11 (화곡동),근린생활2,단독주택,10171100352935,지번,1,False
1150010300107820005,서울특별시 강서구 화곡동,서울특별시 강서구 등촌로 3 (화곡동),근린생활1,제1종근린생활시설,1017123198,지번,1,False
